                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 5.3697,                 5.8846,                 4.0501,                0.00093,                0.00466,                0.00054,                0.00015,                 5.6668,                 6.5807,                 3.6385,             0.00014389,             0.00014389,             0.00014389
